index,sample_id,possible_answers,query_type,query,answer,image_name
537,537,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-003905.jpg
538,538,,,Is the anesthetist doing something with the patient?,The anesthetist is close to the patient,camera01_colorimage-003905.jpg
539,539,,,What is the drape doing with the operating table?,The drape is lying on the operating table,camera01_colorimage-003905.jpg
540,540,,,What is the relation between the drape and the patient?,The drape is lying on the patient,camera01_colorimage-003905.jpg
541,541,,,Is the nurse doing something with the patient?,The nurse is close to the patient,camera01_colorimage-003905.jpg
542,542,,,Is the assistant surgeon doing something with the patient?,The assistant surgeon is touching the patient,camera01_colorimage-003905.jpg
543,543,,,What is the relation between the head surgeon and the patient?,The head surgeon is touching the patient,camera01_colorimage-003905.jpg
544,544,,,What is the mps doing with the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-003905.jpg
545,545,,,What is the relation between the head surgeon and the robot?,The head surgeon is calibrating the robot,camera01_colorimage-003905.jpg
546,546,,,What is the relation between the head surgeon and the instrument?,The head surgeon is holding the instrument,camera01_colorimage-003905.jpg
547,547,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-004384.jpg
548,548,,,Is the anesthetist doing something with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-004384.jpg
549,549,,,What is the relation between the anesthetist and the patient?,The anesthetist is close to the patient,camera01_colorimage-004384.jpg
550,550,,,What is the drape doing with the operating table?,The drape is lying on the operating table,camera01_colorimage-004384.jpg
551,551,,,What is the relation between the drape and the patient?,The drape is lying on the patient,camera01_colorimage-004384.jpg
552,552,,,What is the nurse doing with the patient?,The nurse is close to the patient,camera01_colorimage-004384.jpg
553,553,,,What is the head surgeon doing with the patient?,The head surgeon is close to the patient,camera01_colorimage-004384.jpg
554,554,,,What is the head surgeon doing with the robot?,The head surgeon is calibrating the robot,camera01_colorimage-004384.jpg
555,555,,,What is the robot doing with the patient?,The robot is close to the patient,camera01_colorimage-004384.jpg
556,556,,,What is the mps doing with the MPS station?,The mps is close to the MPS station,camera01_colorimage-004384.jpg
557,557,,,What is the head surgeon doing with the saw?,The head surgeon is holding the saw,camera01_colorimage-004384.jpg
558,558,,,Is the patient doing something with the operating table?,The patient is lying on the operating table,camera01_colorimage-003364.jpg
559,559,,,Is the anesthetist doing something with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-003364.jpg
560,560,,,What is the relation between the anesthetist and the patient?,The anesthetist is close to the patient,camera01_colorimage-003364.jpg
561,561,,,What is the relation between the assistant surgeon and the MPS station?,The assistant surgeon is close to the MPS station,camera01_colorimage-003364.jpg
562,562,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-003364.jpg
563,563,,,What is the relation between the drape and the patient?,The drape is lying on the patient,camera01_colorimage-003364.jpg
564,564,,,What is the nurse doing with the instrument table?,The nurse is close to the instrument table,camera01_colorimage-003364.jpg
565,565,,,What is the assistant surgeon doing with the patient?,The assistant surgeon is preparing the patient,camera01_colorimage-003364.jpg
566,566,,,What is the relation between the mps and the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-003364.jpg
567,567,,,What is the relation between the head surgeon and the patient?,The head surgeon is preparing the patient,camera01_colorimage-003364.jpg
568,568,,,What is the circulator doing with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-003364.jpg
569,569,,,What is the relation between the nurse and the patient?,The nurse is close to the patient,camera01_colorimage-003364.jpg
570,570,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-004335.jpg
571,571,,,Is the anesthetist doing something with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-004335.jpg
572,572,,,Is the anesthetist doing something with the patient?,The anesthetist is close to the patient,camera01_colorimage-004335.jpg
573,573,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-004335.jpg
574,574,,,Is the drape doing something with the patient?,The drape is lying on the patient,camera01_colorimage-004335.jpg
575,575,,,What is the relation between the nurse and the patient?,The nurse is close to the patient,camera01_colorimage-004335.jpg
576,576,,,Is the head surgeon doing something with the patient?,The head surgeon is close to the patient,camera01_colorimage-004335.jpg
577,577,,,What is the head surgeon doing with the robot?,The head surgeon is calibrating the robot,camera01_colorimage-004335.jpg
578,578,,,What is the robot doing with the patient?,The robot is close to the patient,camera01_colorimage-004335.jpg
579,579,,,What is the relation between the mps and the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-004335.jpg
580,580,,,Is the head surgeon doing something with the saw?,The head surgeon is holding the saw,camera01_colorimage-004335.jpg
581,581,,,Is the patient doing something with the operating table?,The patient is lying on the operating table,camera01_colorimage-004115.jpg
582,582,,,What is the relation between the anesthetist and the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-004115.jpg
583,583,,,What is the anesthetist doing with the patient?,The anesthetist is close to the patient,camera01_colorimage-004115.jpg
584,584,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-004115.jpg
585,585,,,Is the drape doing something with the patient?,The drape is lying on the patient,camera01_colorimage-004115.jpg
586,586,,,Is the nurse doing something with the instrument table?,The nurse is close to the instrument table,camera01_colorimage-004115.jpg
587,587,,,What is the relation between the assistant surgeon and the patient?,The assistant surgeon is close to the patient,camera01_colorimage-004115.jpg
588,588,,,What is the relation between the head surgeon and the patient?,The head surgeon is touching the patient,camera01_colorimage-004115.jpg
589,589,,,What is the mps doing with the MPS station?,The mps is close to the MPS station,camera01_colorimage-004115.jpg
590,590,,,What is the nurse doing with the instrument?,The nurse is holding the instrument,camera01_colorimage-004115.jpg
591,591,,,What is the head surgeon doing with the instrument?,The head surgeon is holding the instrument,camera01_colorimage-004115.jpg
592,592,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-004245.jpg
593,593,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-004245.jpg
594,594,,,Is the anesthetist doing something with the patient?,The anesthetist is close to the patient,camera01_colorimage-004245.jpg
595,595,,,What is the relation between the drape and the operating table?,The drape is lying on the operating table,camera01_colorimage-004245.jpg
596,596,,,Is the drape doing something with the patient?,The drape is lying on the patient,camera01_colorimage-004245.jpg
597,597,,,What is the relation between the nurse and the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-004245.jpg
598,598,,,What is the relation between the head surgeon and the patient?,The head surgeon is close to the patient,camera01_colorimage-004245.jpg
599,599,,,What is the head surgeon doing with the robot?,The head surgeon is calibrating the robot,camera01_colorimage-004245.jpg
600,600,,,Is the robot doing something with the patient?,The robot is close to the patient,camera01_colorimage-004245.jpg
601,601,,,What is the relation between the mps and the MPS station?,The mps is close to the MPS station,camera01_colorimage-004245.jpg
602,602,,,Is the patient doing something with the operating table?,The patient is lying on the operating table,camera01_colorimage-003724.jpg
603,603,,,What is the relation between the anesthetist and the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-003724.jpg
604,604,,,What is the anesthetist doing with the patient?,The anesthetist is close to the patient,camera01_colorimage-003724.jpg
605,605,,,What is the drape doing with the operating table?,The drape is lying on the operating table,camera01_colorimage-003724.jpg
606,606,,,Is the drape doing something with the patient?,The drape is lying on the patient,camera01_colorimage-003724.jpg
607,607,,,What is the nurse doing with the patient?,The nurse is close to the patient,camera01_colorimage-003724.jpg
608,608,,,What is the relation between the assistant surgeon and the patient?,The assistant surgeon is touching the patient,camera01_colorimage-003724.jpg
609,609,,,Is the head surgeon doing something with the patient?,The head surgeon is hammering the patient,camera01_colorimage-003724.jpg
610,610,,,What is the relation between the mps and the instrument table?,The mps is close to the instrument table,camera01_colorimage-003724.jpg
611,611,,,What is the relation between the head surgeon and the instrument?,The head surgeon is holding the instrument,camera01_colorimage-003724.jpg
612,612,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-003437.jpg
613,613,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-003437.jpg
614,614,,,What is the relation between the anesthetist and the patient?,The anesthetist is close to the patient,camera01_colorimage-003437.jpg
615,615,,,What is the relation between the drape and the operating table?,The drape is lying on the operating table,camera01_colorimage-003437.jpg
616,616,,,Is the drape doing something with the patient?,The drape is lying on the patient,camera01_colorimage-003437.jpg
617,617,,,What is the relation between the nurse and the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-003437.jpg
618,618,,,What is the relation between the assistant surgeon and the patient?,The assistant surgeon is touching the patient,camera01_colorimage-003437.jpg
619,619,,,What is the mps doing with the instrument table?,The mps is close to the instrument table,camera01_colorimage-003437.jpg
620,620,,,Is the circulator doing something with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-003437.jpg
621,621,,,What is the head surgeon doing with the patient?,The head surgeon is close to the patient,camera01_colorimage-003437.jpg
622,622,,,What is the relation between the patient and the operating table?,The patient is lying on the operating table,camera01_colorimage-003662.jpg
623,623,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-003662.jpg
624,624,,,Is the anesthetist doing something with the patient?,The anesthetist is close to the patient,camera01_colorimage-003662.jpg
625,625,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-003662.jpg
626,626,,,Is the drape doing something with the patient?,The drape is lying on the patient,camera01_colorimage-003662.jpg
627,627,,,What is the relation between the nurse and the patient?,The nurse is close to the patient,camera01_colorimage-003662.jpg
628,628,,,What is the assistant surgeon doing with the patient?,The assistant surgeon is touching the patient,camera01_colorimage-003662.jpg
629,629,,,What is the relation between the head surgeon and the patient?,The head surgeon is close to the patient,camera01_colorimage-003662.jpg
630,630,,,Is the mps doing something with the MPS station?,The mps is close to the MPS station,camera01_colorimage-003662.jpg
631,631,,,Is the nurse doing something with the instrument?,The nurse is holding the instrument,camera01_colorimage-003662.jpg
632,632,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-005765.jpg
633,633,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-005765.jpg
634,634,,,Is the drape doing something with the patient?,The drape is lying on the patient,camera01_colorimage-005765.jpg
635,635,,,What is the relation between the anesthetist and the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-005765.jpg
636,636,,,What is the relation between the nurse and the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-005765.jpg
637,637,,,What is the relation between the anesthetist and the patient?,The anesthetist is close to the patient,camera01_colorimage-005765.jpg
638,638,,,What is the mps doing with the instrument table?,The mps is close to the instrument table,camera01_colorimage-005765.jpg
639,639,,,Is the nurse doing something with the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-001162.jpg
640,640,,,Is the circulator doing something with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-001162.jpg
641,641,,,What is the mps doing with the instrument table?,The mps is close to the instrument table,camera01_colorimage-001162.jpg
642,642,,,What is the relation between the mps and the circulator?,The mps is close to the circulator,camera01_colorimage-001162.jpg
643,643,,,Is the nurse doing something with the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000458.jpg
644,644,,,What is the relation between the mps and the monitor?,The mps is manipulating the monitor,camera01_colorimage-000458.jpg
645,645,,,What is the relation between the mps and the MPS station?,The mps is close to the MPS station,camera01_colorimage-000458.jpg
646,646,,,What is the mps doing with the tracker?,The mps is close to the tracker,camera01_colorimage-000458.jpg
647,647,,,What is the relation between the patient and the operating table?,The patient is lying on the operating table,camera01_colorimage-004163.jpg
648,648,,,What is the relation between the anesthetist and the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-004163.jpg
649,649,,,Is the anesthetist doing something with the patient?,The anesthetist is close to the patient,camera01_colorimage-004163.jpg
650,650,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-004163.jpg
651,651,,,Is the drape doing something with the patient?,The drape is lying on the patient,camera01_colorimage-004163.jpg
652,652,,,Is the nurse doing something with the patient?,The nurse is close to the patient,camera01_colorimage-004163.jpg
653,653,,,What is the assistant surgeon doing with the patient?,The assistant surgeon is close to the patient,camera01_colorimage-004163.jpg
654,654,,,What is the head surgeon doing with the patient?,The head surgeon is touching the patient,camera01_colorimage-004163.jpg
655,655,,,What is the relation between the head surgeon and the instrument?,The head surgeon is holding the instrument,camera01_colorimage-004163.jpg
656,656,,,What is the relation between the nurse and the instrument?,The nurse is holding the instrument,camera01_colorimage-004163.jpg
657,657,,,Is the mps doing something with the robot?,The mps is close to the robot,camera01_colorimage-004163.jpg
658,658,,,Is the patient doing something with the operating table?,The patient is lying on the operating table,camera01_colorimage-005649.jpg
659,659,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-005649.jpg
660,660,,,What is the drape doing with the patient?,The drape is lying on the patient,camera01_colorimage-005649.jpg
661,661,,,What is the mps doing with the robot?,The mps is manipulating the robot,camera01_colorimage-005649.jpg
662,662,,,What is the relation between the anesthetist and the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-005649.jpg
663,663,,,What is the relation between the nurse and the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-005649.jpg
664,664,,,Is the circulator doing something with the nurse?,The circulator is assisting the nurse,camera01_colorimage-005649.jpg
665,665,,,What is the circulator doing with the instrument?,The circulator is holding the instrument,camera01_colorimage-005649.jpg
666,666,,,What is the nurse doing with the instrument?,The nurse is holding the instrument,camera01_colorimage-005649.jpg
667,667,,,What is the anesthetist doing with the patient?,The anesthetist is close to the patient,camera01_colorimage-005649.jpg
668,668,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-002284.jpg
669,669,,,What is the nurse doing with the robot?,The nurse is preparing the robot,camera01_colorimage-002284.jpg
670,670,,,What is the nurse doing with the patient?,The nurse is close to the patient,camera01_colorimage-002284.jpg
671,671,,,Is the nurse doing something with the instrument?,The nurse is holding the instrument,camera01_colorimage-002284.jpg
672,672,,,What is the relation between the circulator and the instrument table?,The circulator is close to the instrument table,camera01_colorimage-002284.jpg
673,673,,,Is the circulator doing something with the instrument?,The circulator is holding the instrument,camera01_colorimage-002284.jpg
674,674,,,What is the circulator doing with the assistant surgeon?,The circulator is close to the assistant surgeon,camera01_colorimage-002284.jpg
675,675,,,What is the relation between the anesthetist and the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-002284.jpg
676,676,,,What is the relation between the mps and the robot?,The mps is manipulating the robot,camera01_colorimage-002284.jpg
677,677,,,What is the relation between the anesthetist and the patient?,The anesthetist is close to the patient,camera01_colorimage-002284.jpg
678,678,,,What is the nurse doing with the instrument?,The nurse is holding the instrument,camera01_colorimage-001763.jpg
679,679,,,What is the relation between the nurse and the robot?,The nurse is manipulating the robot,camera01_colorimage-001763.jpg
680,680,,,What is the relation between the mps and the nurse?,The mps is assisting the nurse,camera01_colorimage-001763.jpg
681,681,,,What is the relation between the mps and the robot?,The mps is manipulating the robot,camera01_colorimage-001763.jpg
682,682,,,Is the anesthetist doing something with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-001763.jpg
683,683,,,What is the relation between the nurse and the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-001505.jpg
684,684,,,What is the mps doing with the instrument table?,The mps is close to the instrument table,camera01_colorimage-001505.jpg
685,685,,,What is the relation between the patient and the operating table?,The patient is lying on the operating table,camera01_colorimage-003875.jpg
686,686,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-003875.jpg
687,687,,,What is the relation between the anesthetist and the patient?,The anesthetist is close to the patient,camera01_colorimage-003875.jpg
688,688,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-003875.jpg
689,689,,,What is the drape doing with the patient?,The drape is lying on the patient,camera01_colorimage-003875.jpg
690,690,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-003875.jpg
691,691,,,What is the assistant surgeon doing with the patient?,The assistant surgeon is close to the patient,camera01_colorimage-003875.jpg
692,692,,,What is the head surgeon doing with the patient?,The head surgeon is touching the patient,camera01_colorimage-003875.jpg
693,693,,,What is the relation between the mps and the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-003875.jpg
694,694,,,Is the head surgeon doing something with the robot?,The head surgeon is calibrating the robot,camera01_colorimage-003875.jpg
695,695,,,Is the head surgeon doing something with the instrument?,The head surgeon is holding the instrument,camera01_colorimage-003875.jpg
696,696,,,What is the relation between the patient and the operating table?,The patient is lying on the operating table,camera01_colorimage-004462.jpg
697,697,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-004462.jpg
698,698,,,Is the anesthetist doing something with the patient?,The anesthetist is close to the patient,camera01_colorimage-004462.jpg
699,699,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-004462.jpg
700,700,,,What is the drape doing with the patient?,The drape is lying on the patient,camera01_colorimage-004462.jpg
701,701,,,What is the relation between the nurse and the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-004462.jpg
702,702,,,Is the head surgeon doing something with the robot?,The head surgeon is manipulating the robot,camera01_colorimage-004462.jpg
703,703,,,What is the relation between the robot and the patient?,The robot is close to the patient,camera01_colorimage-004462.jpg
704,704,,,What is the mps doing with the MPS station?,The mps is close to the MPS station,camera01_colorimage-004462.jpg
705,705,,,What is the relation between the head surgeon and the saw?,The head surgeon is holding the saw,camera01_colorimage-004462.jpg
706,706,,,Is the head surgeon doing something with the patient?,The head surgeon is sawing the patient,camera01_colorimage-004462.jpg
707,707,,,What is the nurse doing with the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000866.jpg
708,708,,,What is the mps doing with the robot?,The mps is manipulating the robot,camera01_colorimage-000866.jpg
709,709,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-004674.jpg
710,710,,,What is the relation between the anesthetist and the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-004674.jpg
711,711,,,What is the relation between the anesthetist and the patient?,The anesthetist is close to the patient,camera01_colorimage-004674.jpg
712,712,,,What is the relation between the drape and the operating table?,The drape is lying on the operating table,camera01_colorimage-004674.jpg
713,713,,,Is the drape doing something with the patient?,The drape is lying on the patient,camera01_colorimage-004674.jpg
714,714,,,What is the head surgeon doing with the robot?,The head surgeon is manipulating the robot,camera01_colorimage-004674.jpg
715,715,,,What is the relation between the robot and the patient?,The robot is close to the patient,camera01_colorimage-004674.jpg
716,716,,,Is the head surgeon doing something with the saw?,The head surgeon is holding the saw,camera01_colorimage-004674.jpg
717,717,,,What is the relation between the head surgeon and the patient?,The head surgeon is sawing the patient,camera01_colorimage-004674.jpg
718,718,,,What is the nurse doing with the patient?,The nurse is close to the patient,camera01_colorimage-004674.jpg
719,719,,,Is the mps doing something with the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-004674.jpg
720,720,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000472.jpg
721,721,,,What is the relation between the mps and the monitor?,The mps is close to the monitor,camera01_colorimage-000472.jpg
722,722,,,What is the mps doing with the MPS station?,The mps is close to the MPS station,camera01_colorimage-000472.jpg
723,723,,,What is the mps doing with the tracker?,The mps is close to the tracker,camera01_colorimage-000472.jpg
724,724,,,Is the circulator doing something with the nurse?,The circulator is assisting the nurse,camera01_colorimage-000472.jpg
725,725,,,What is the nurse doing with the instrument?,The nurse is holding the instrument,camera01_colorimage-001707.jpg
726,726,,,What is the nurse doing with the robot?,The nurse is manipulating the robot,camera01_colorimage-001707.jpg
727,727,,,What is the mps doing with the nurse?,The mps is assisting the nurse,camera01_colorimage-001707.jpg
728,728,,,What is the mps doing with the robot?,The mps is manipulating the robot,camera01_colorimage-001707.jpg
729,729,,,What is the relation between the anesthetist and the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-001707.jpg
730,730,,,What is the relation between the mps and the robot?,The mps is manipulating the robot,camera01_colorimage-000348.jpg
731,731,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000348.jpg
732,732,,,What is the relation between the circulator and the nurse?,The circulator is assisting the nurse,camera01_colorimage-000348.jpg
733,733,,,Is the circulator doing something with the mps?,The circulator is close to the mps,camera01_colorimage-000348.jpg
734,734,,,What is the nurse doing with the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000514.jpg
735,735,,,What is the mps doing with the robot?,The mps is manipulating the robot,camera01_colorimage-000514.jpg
736,736,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-002309.jpg
737,737,,,Is the nurse doing something with the instrument table?,The nurse is close to the instrument table,camera01_colorimage-002309.jpg
738,738,,,What is the circulator doing with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-002309.jpg
739,739,,,What is the relation between the circulator and the instrument?,The circulator is holding the instrument,camera01_colorimage-002309.jpg
740,740,,,What is the circulator doing with the assistant surgeon?,The circulator is close to the assistant surgeon,camera01_colorimage-002309.jpg
741,741,,,What is the mps doing with the patient?,The mps is close to the patient,camera01_colorimage-002309.jpg
742,742,,,What is the anesthetist doing with the MPS station?,The anesthetist is close to the MPS station,camera01_colorimage-002309.jpg
743,743,,,Is the mps doing something with the nurse?,The mps is close to the nurse,camera01_colorimage-002309.jpg
744,744,,,Is the mps doing something with the assistant surgeon?,The mps is close to the assistant surgeon,camera01_colorimage-002309.jpg
745,745,,,What is the mps doing with the circulator?,The mps is close to the circulator,camera01_colorimage-002309.jpg
746,746,,,Is the nurse doing something with the assistant surgeon?,The nurse is close to the assistant surgeon,camera01_colorimage-002309.jpg
747,747,,,Is the nurse doing something with the circulator?,The nurse is close to the circulator,camera01_colorimage-002309.jpg
748,748,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-002311.jpg
749,749,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-002311.jpg
750,750,,,What is the circulator doing with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-002311.jpg
751,751,,,What is the circulator doing with the instrument?,The circulator is holding the instrument,camera01_colorimage-002311.jpg
752,752,,,Is the circulator doing something with the assistant surgeon?,The circulator is close to the assistant surgeon,camera01_colorimage-002311.jpg
753,753,,,Is the mps doing something with the patient?,The mps is close to the patient,camera01_colorimage-002311.jpg
754,754,,,What is the relation between the anesthetist and the MPS station?,The anesthetist is close to the MPS station,camera01_colorimage-002311.jpg
755,755,,,Is the mps doing something with the nurse?,The mps is close to the nurse,camera01_colorimage-002311.jpg
756,756,,,What is the relation between the mps and the assistant surgeon?,The mps is close to the assistant surgeon,camera01_colorimage-002311.jpg
757,757,,,Is the mps doing something with the circulator?,The mps is close to the circulator,camera01_colorimage-002311.jpg
758,758,,,What is the nurse doing with the assistant surgeon?,The nurse is close to the assistant surgeon,camera01_colorimage-002311.jpg
759,759,,,What is the nurse doing with the circulator?,The nurse is close to the circulator,camera01_colorimage-002311.jpg
760,760,,,Is the patient doing something with the operating table?,The patient is lying on the operating table,camera01_colorimage-005689.jpg
761,761,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-005689.jpg
762,762,,,What is the drape doing with the patient?,The drape is lying on the patient,camera01_colorimage-005689.jpg
763,763,,,Is the mps doing something with the instrument table?,The mps is close to the instrument table,camera01_colorimage-005689.jpg
764,764,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-005689.jpg
765,765,,,What is the nurse doing with the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-005689.jpg
766,766,,,Is the circulator doing something with the instrument?,The circulator is holding the instrument,camera01_colorimage-005689.jpg
767,767,,,What is the anesthetist doing with the patient?,The anesthetist is close to the patient,camera01_colorimage-005689.jpg
768,768,,,Is the circulator doing something with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-005689.jpg
769,769,,,What is the relation between the circulator and the mps?,The circulator is close to the mps,camera01_colorimage-005689.jpg
770,770,,,Is the circulator doing something with the nurse?,The circulator is assisting the nurse,camera01_colorimage-005689.jpg
771,771,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000874.jpg
772,772,,,What is the relation between the mps and the robot?,The mps is manipulating the robot,camera01_colorimage-000874.jpg
773,773,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-005877.jpg
774,774,,,What is the relation between the nurse and the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-000559.jpg
775,775,,,What is the relation between the mps and the MPS station?,The mps is close to the MPS station,camera01_colorimage-000559.jpg
776,776,,,Is the mps doing something with the tracker?,The mps is close to the tracker,camera01_colorimage-000559.jpg
777,777,,,What is the relation between the mps and the monitor?,The mps is close to the monitor,camera01_colorimage-000559.jpg
778,778,,,What is the nurse doing with the instrument?,The nurse is holding the instrument,camera01_colorimage-000559.jpg
779,779,,,Is the nurse doing something with the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000640.jpg
780,780,,,Is the circulator doing something with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-000640.jpg
781,781,,,What is the relation between the mps and the robot?,The mps is manipulating the robot,camera01_colorimage-000640.jpg
782,782,,,Is the mps doing something with the instrument?,The mps is holding the instrument,camera01_colorimage-000640.jpg
783,783,,,What is the nurse doing with the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000648.jpg
784,784,,,What is the circulator doing with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-000648.jpg
785,785,,,What is the relation between the mps and the robot?,The mps is manipulating the robot,camera01_colorimage-000648.jpg
786,786,,,What is the relation between the circulator and the instrument table?,The circulator is close to the instrument table,camera01_colorimage-000648.jpg
787,787,,,Is the circulator doing something with the nurse?,The circulator is assisting the nurse,camera01_colorimage-000648.jpg
788,788,,,What is the circulator doing with the instrument?,The circulator is holding the instrument,camera01_colorimage-000648.jpg
789,789,,,Is the nurse doing something with the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000377.jpg
790,790,,,Is the circulator doing something with the nurse?,The circulator is assisting the nurse,camera01_colorimage-000377.jpg
791,791,,,What is the mps doing with the monitor?,The mps is close to the monitor,camera01_colorimage-000377.jpg
792,792,,,What is the mps doing with the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-000377.jpg
793,793,,,What is the relation between the nurse and the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-002087.jpg
794,794,,,What is the relation between the mps and the instrument table?,The mps is close to the instrument table,camera01_colorimage-002087.jpg
795,795,,,What is the relation between the circulator and the operating table?,The circulator is manipulating the operating table,camera01_colorimage-002087.jpg
796,796,,,What is the circulator doing with the patient?,The circulator is close to the patient,camera01_colorimage-002087.jpg
797,797,,,Is the patient doing something with the operating table?,The patient is lying on the operating table,camera01_colorimage-002087.jpg
798,798,,,Is the anesthetist doing something with the circulator?,The anesthetist is close to the circulator,camera01_colorimage-002087.jpg
799,799,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-004450.jpg
800,800,,,Is the anesthetist doing something with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-004450.jpg
801,801,,,What is the relation between the anesthetist and the patient?,The anesthetist is close to the patient,camera01_colorimage-004450.jpg
802,802,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-004450.jpg
803,803,,,Is the drape doing something with the patient?,The drape is lying on the patient,camera01_colorimage-004450.jpg
804,804,,,What is the head surgeon doing with the robot?,The head surgeon is manipulating the robot,camera01_colorimage-004450.jpg
805,805,,,What is the robot doing with the patient?,The robot is close to the patient,camera01_colorimage-004450.jpg
806,806,,,What is the relation between the mps and the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-004450.jpg
